bio,country,diocese,from,name,source_link,to
"James was born on 4 November 1832, at the 'Ancient Druid' inn, Hollybush, in the parish of Bedwellty, Monmouthshire. He was the son of Evan James (1809–1878) and Elizabeth Stradling of Caerphilly.[1] His father, a Welsh versifier who wrote under the pen-name of leuan ab lago, moved with his family to Pontypridd, where he carried on the business of weaver and wool merchant, in about 1844. His son James assisted him in the business.[2]James James composed the melody which was later to be known as Hen Wlad fy Nhadau in January 1856. Its initial title was Glan Rhondda (The banks of the Rhondda), giving rise to the tradition that the tune had come to James as he walked on the bank of the River Rhondda. His father, Evan James, wrote the lyrics that eventually became the words of the Welsh national anthem.James James died in Aberdare in the Cynon Valley on 11 January 1902.[2] He was buried in the local cemetery at Aberdare, in the same grave as his wife Cecilia and daughter Louisa.A memorial to James James and his father, in the shape of two figures representing the muses of Poetry and Music, stands in Ynysangharad Park, Pontypridd.",Romania,Clonmacnoise,1480.0,James,http://www.catholic-hierarchy.org/diocese/dc554.html,1486.0
"Blake was the son of Sir Thomas Blake and Maria French. In October 1686, Walter Blake succeeded to the title of 6th Baronet Blake of Menlough. During the Williamite war in Ireland, he was captain in Colonel Dillon's Regiment of Foot of King James II's Irish Army.Blake was Member of Parliament for Galway County in the Patriot Parliament of 1689. He was the first Roman Catholic of distinction to join William of Orange's forces, where he raised and maintained a regiment at his own expense.Blake lived in Menlough, County Galway. In 1687, he married Anne Kirwan, daughter of Sir John Kirwan. In 1706, he married Agnes Blake, daughter of John Blake.Blake died in May 1748 in Marlborough Street, Dublin.  He was succeeded as Baronet Blake by his son, Thomas Blake.",Romania,Clonmacnoise,1487.0,Walter Blake,http://www.catholic-hierarchy.org/diocese/dc554.html,1508.0
,Romania,Clonmacnoise,1508.0,Thomas O’Mullaly,http://www.catholic-hierarchy.org/diocese/dc554.html,1514.0
,Romania,Clonmacnoise,1516.0,Quintin O’Higgins,http://www.catholic-hierarchy.org/diocese/dc554.html,1538.0
"Hogan was born in Little Rock, Arkansas, on November 27, 1917. While he attended the University of Arkansas, he sang in local venues and modeled for department stores.[1]He entered the film industry at the age of 19, his first role in the small part of one of the young men in a Civilian Conservation Corps (CCC) camp in the 1937 drama Blazing Barriers.[2] His next film had him in the featured role of Bob D. Wilson in Annapolis Salute, directed by Christy Cabanne.[3] After small roles in Saturday's Heroes (1937),[4] and The Storm (1938),[5] he was again seen in a principal role in the 1938 John Ford comedy-drama, Submarine Patrol.[6] In 1939 he appeared in Charlie Chan in Reno (1939).[7]The early 1940s had Hogan appearing in lead and featured roles in numerous films. In 1940, he was featured in The Marines Fly High (1940), starring Richard Dix and Lucille Ball, as one of Dix's company of marines.[8] He then appeared in Rancho Grande, in which he played a spoiled rich heir unhappy at having to live on his grandfather's ranch.[9][10] He also had a featured role later that year in One Crowded Night, starring Billie Seward and William Haade.[11] Hogan had a starring role in the 1940 western, Prairie Law, which also starred George O'Brien and Virginia Vale.[12] Hogan also had a featured role that year in the drama One Crowded Night.[13]Hogan began 1941 as a bellhop in Play Girl, a romantic comedy starring Kay Francis,[14] and then appeared in a featured role in Pot o' Gold, a musical comedy starring James Stewart and Paulette Goddard. The film was remarkable, as it was the only film produced by James Roosevelt, the eldest son of Franklin D. Roosevelt.[15] In 1942 he appeared in several films in smaller roles, until late in the year when he had the featured role of Gibby Dapper in the Lew Landers' biopic, Smith of Minnesota (1942), about and starring the Heisman Trophy winner Bruce Smith,[16] after which Mug Town was released, in which Hogan starred along with the Dead End Kids.[17] Mug Town was followed quickly with a leading role in the 1943 comedy-drama, Cinderella Swings It, the final film in the ""Scattergood Baines"" film series.[18][19]",Romania,Clonmacnoise,1539.0,Richard Hogan,http://www.catholic-hierarchy.org/diocese/dc554.html,1539.0
,Romania,Clonmacnoise,1539.0,Florence Kirwan,http://www.catholic-hierarchy.org/diocese/dc554.html,1554.0
"Born in 1900 at Inverness, Nova Scotia, MacLean was educated at Dalhousie University.[2] He married Etta Maud Hammond in 1937.[2] From 1937 to 1949, MacLean was a municipal councillor for Inverness County, serving from 1943 to 1949 as warden.[2] MacLean entered provincial politics in the 1949 election, winning the dual-member Inverness riding with Liberal Alexander H. McKinnon.[3] He was re-elected in 1953.[4] Maclean was re-elected in the 1956,[5] and 1960 elections, serving with Liberal Joseph Clyde Nunn.[6] MacLean died in office on January 30, 1962.[2] He was succeeded as MLA by his brother, William N. MacLean.[2]",Romania,Clonmacnoise,1549.0,Roderick MacLean,http://www.catholic-hierarchy.org/diocese/dc554.html,1550.0
,Romania,Clonmacnoise,1556.0,Peter Wall,http://www.catholic-hierarchy.org/diocese/dc554.html,1568.0
"Born in St. George's Rectory, Montreal, he was the oldest son of Edward Sullivan and Frances Mary Renaud. In 1869, his father became rector of Trinity Church, Chicago. The family lived to the city in 1871, and thus witnessed the Great Chicago Fire. When he was 15, he began attending Loretto in Musselburgh, Scotland, a famous school for boys.On his return to Canada, he attended the School of Practical Science, Toronto. After this he did railway exploration work in the West, and later worked in mining. He was assistant engineer in the Clergue enterprises at Sault Ste. Marie, Ontario for a year and a half, before the organization of the Consolidated Lake Superior Company. Subsequently, he spent several years as a mining engineer in the Lake of the Woods district during the period of its gold exploitation.He gained recognition in the United States through his poems, short stories and comprehensive articles on various themes. These frequently appeared in Harper's Magazine, the Atlantic Monthly, and other leading American periodicals. In 1941 he won the Governor General's Award for English language fiction for the novel Three Came to Ville Marie. Wonder Stories reviewed his lost race novel In the Beginning favorably, saying its depiction of an encounter between modern men and Pleistocene-era tribesmen was a ""most tremendous drama of inter-racial conflict"".[1]",Romania,Clonmacnoise,1585.0,Alan Sullivan,http://www.catholic-hierarchy.org/diocese/dc554.html,
He was Bishop of Clonmacnoise from 1647 to 1657 when he was translated to Bishop of Meath where he remained until 1661.[2],Romania,Clonmacnoise,1647.0,Anthony MacGeoghegan,http://www.catholic-hierarchy.org/diocese/dc554.html,1657.0
,Romania,Clonmacnoise,1688.0,Gregory Fallon,http://www.catholic-hierarchy.org/diocese/dc554.html,1698.0
,Romania,Ferns,1347.0,Geoffrey Grandfeld (Grosfeld),http://www.catholic-hierarchy.org/diocese/dfern.html,1348.0
,Romania,Ferns,1457.0,John Purcell,http://www.catholic-hierarchy.org/diocese/dfern.html,1479.0
,Romania,Ferns,1479.0,Lawrence Neville,http://www.catholic-hierarchy.org/diocese/dfern.html,1503.0
,Romania,Ferns,1505.0,Edmund Commerford,http://www.catholic-hierarchy.org/diocese/dfern.html,1509.0
,Romania,Ferns,1509.0,Nicholas Comyn,http://www.catholic-hierarchy.org/diocese/dfern.html,1519.0
,Romania,Ferns,1519.0,John Purcell,http://www.catholic-hierarchy.org/diocese/dfern.html,1539.0
,Romania,Ferns,1539.0,Alexander Devereaux,http://www.catholic-hierarchy.org/diocese/dfern.html,1566.0
,Romania,Ferns,1541.0,Bernard O’Donnell,http://www.catholic-hierarchy.org/diocese/dfern.html,1541.0
,Romania,Ferns,1541.0,Gabriel a San Serio,http://www.catholic-hierarchy.org/diocese/dfern.html,1542.0
,Romania,Ferns,1556.0,Alexander Devereaux,http://www.catholic-hierarchy.org/diocese/dfern.html,1566.0
,Romania,Ferns,1582.0,Peter Power,http://www.catholic-hierarchy.org/diocese/dfern.html,1587.0
,Romania,Ferns,1624.0,John Roche,http://www.catholic-hierarchy.org/diocese/dfern.html,1636.0
,Romania,Ferns,1645.0,Nicolas French,http://www.catholic-hierarchy.org/diocese/dfern.html,1678.0
"Luke Wadding, O.F.M. (16 October 1588 – 18 November 1657), was an Irish Franciscan friar and historian.Wadding was born on 16 October 1588 in Waterford to Walter Wadding of Waterford, a wealthy merchant,[1] and his wife, Anastasia Lombard (sister of Peter Lombard, Archbishop of Armagh and Primate of Ireland).[1] Educated at the school of Mrs. Jane Barden in Waterford and of Peter White in Kilkenny, in 1604 he went to study in Lisbon and at the University of Coimbra.[2]After completing his university studies, Wadding became a Franciscan friar in 1607, and spent his novitiate at Matosinhos, Portugal. He was ordained priest in 1613 by João Manuel, Bishop of Viseu, and in 1617 he was made President of the Irish College at the University of Salamanca, and Master of Students and Professor of Divinity.[1] The next year, he went to Rome as chaplain to the Spanish ambassador to the Papal States, Bishop Antonio Trejo de Sande, O.F.M. Wadding collected the funds for the establishment of the College of St. Isidore in Rome, for the education of Irish priests, opened 24 June 1625, with four lecturers — Anthony O'Hicidh of a famous literary family in Thomond, Martin Breathnach from Donegal, Patrick Fleming from Louth, and John Punch from Cork. He gave the college a library of 5,000 printed books and 800 manuscripts, and thirty resident students soon came. Wadding served as rector of the college for 15 years. From 1630 to 1634, he was Procurator of the Order of Friars Minor at their headquarters in Rome, and Vice Commissary from 1645 to 1648.  During the papal conclaves of 1644 and 1655, Wadding received votes to become pope, making him ""as close as the church has come to having an Irish pope.""[3]Wadding was an enthusiastic supporter of the Irish Catholics during the Irish Confederate Wars, and his college became the strongest advocate of the Irish cause in Rome. (This spirit of patriotism originated by Wadding had a lasting impact, so that the 19th-century Catholic Archbishop George Errington, who was sent by Gladstone[who?] to explain the relation of English and Irish politics in Rome, reported that those Irish politicians thought most extreme in England were conservatives compared with the collegians of St. Isidore.)[citation needed] Wadding sent officers and arms to Ireland, and induced Pope Innocent X to send there Giovanni Battista Rinuccini.[citation needed]",Romania,Ferns,1678.0,Luke Wadding,http://www.catholic-hierarchy.org/diocese/dfern.html,1691.0
,Romania,Clonfert,1266.0,Giovanni d’Alatri,http://www.catholic-hierarchy.org/diocese/dclon.html,1295.0
,Romania,Clonfert,1448.0,Cornelius O’Cunlis,http://www.catholic-hierarchy.org/diocese/dclon.html,1463.0
,Romania,Clonfert,1463.0,Matthew McGraith,http://www.catholic-hierarchy.org/diocese/dclon.html,1507.0
,Romania,Clonfert,1508.0,David de Burgo (Burke),http://www.catholic-hierarchy.org/diocese/dclon.html,1509.0
,Romania,Clonfert,1509.0,Denis O’Moore,http://www.catholic-hierarchy.org/diocese/dclon.html,1534.0
,Romania,Clonfert,1534.0,Roland de Burgo (Burke),http://www.catholic-hierarchy.org/diocese/dclon.html,1580.0
